x,y,z,tonnage,grade,economic_value
21,21,8,1000,0.4523,2612.59
21,21,9,1000,0.4875,4375.45
21,21,10,1000,0.4953,4763.17
21,21,11,1000,0.4997,4983.79
21,21,12,1000,0.5071,5355.25
21,21,13,1000,0.5093,5464.65
21,21,14,1000,0.5335,6677.17
21,21,15,1000,0.5319,6596.25
21,21,16,1000,0.4899,4493.76
21,21,17,1000,0.4375,1877.04
21,21,18,1000,0.3912,-442.06
21,21,19,1000,0.3518,-2407.67
21,21,20,1000,0.3108,-4458.54
21,21,21,1000,0.2874,-5632.47
21,21,22,1000,0.272,-6400.19
21,21,23,1000,0.2414,-7931.35
21,21,24,1000,0.2046,-9768.33
21,22,0,1000,0.1894,-10529.01
21,22,1,1000,0.2132,-9338.03
21,22,2,1000,0.2358,-8211.92
21,22,3,1000,0.2592,-7038.75
21,22,4,1000,0.2804,-5978.57
21,22,5,1000,0.284,-5800.21
21,22,6,1000,0.2903,-5485.16
21,22,7,1000,0.317,-4148.26
21,22,8,1000,0.3859,-705.25
21,22,9,1000,0.4348,1740.71
21,22,10,1000,0.4387,1935.58
21,22,11,1000,0.4218,1091.54
21,22,12,1000,0.4088,441.31
21,22,13,1000,0.4085,423.62
21,22,14,1000,0.4352,1762.02
21,22,15,1000,0.442,2099.56
21,22,16,1000,0.408,399.9
21,22,17,1000,0.3652,-1737.88
21,22,18,1000,0.3298,-3507.89
21,22,19,1000,0.2998,-5009.71
21,22,20,1000,0.2732,-6341.43
21,22,21,1000,0.2603,-6983.95
21,22,22,1000,0.2457,-7716.7
21,22,23,1000,0.2199,-9003.47
21,22,24,1000,0.1959,-10206.81
21,23,0,1000,0.1806,-10972.0
21,23,1,1000,0.2024,-9880.3
21,23,2,1000,0.2187,-9063.53
21,23,3,1000,0.2391,-8044.2
21,23,4,1000,0.2583,-7085.05
21,23,5,1000,0.2491,-7547.33
21,23,6,1000,0.2404,-7978.98
21,23,7,1000,0.2586,-7068.86
21,23,8,1000,0.3265,-3673.46
21,23,9,1000,0.3845,-773.57
21,23,10,1000,0.392,-398.49
21,23,11,1000,0.3575,-2124.07
21,23,12,1000,0.325,-3747.54
21,23,13,1000,0.3265,-3673.44
21,23,14,1000,0.359,-2049.77
21,23,15,1000,0.3709,-1455.35
21,23,16,1000,0.3419,-2906.68
21,23,17,1000,0.3139,-4306.96
21,23,18,1000,0.3009,-4955.41
21,23,19,1000,0.2826,-5869.39
21,23,20,1000,0.2638,-6812.11
21,23,21,1000,0.2462,-7690.08
21,23,22,1000,0.2246,-8768.49
21,23,23,1000,0.1996,-10020.06
21,23,24,1000,0.1866,-10669.8
21,24,0,1000,0.1542,-12292.35
21,24,1,1000,0.177,-11151.52
21,24,2,1000,0.1976,-10121.08
21,24,3,1000,0.2219,-8904.53
21,24,4,1000,0.2474,-7628.58
21,24,5,1000,0.2477,-7615.27
21,24,6,1000,0.2351,-8245.37
21,24,7,1000,0.239,-8050.4
21,24,8,1000,0.2798,-6009.12
21,24,9,1000,0.3343,-3283.22
21,24,10,1000,0.3535,-2324.95
21,24,11,1000,0.3263,-3685.79
21,24,12,1000,0.2946,-5271.53
21,24,13,1000,0.301,-4948.72
21,24,14,1000,0.3305,-3476.4
21,24,15,1000,0.3339,-3302.96
21,24,16,1000,0.3056,-4722.36
21,24,17,1000,0.2832,-5840.55
21,24,18,1000,0.2871,-5645.77
21,24,19,1000,0.2832,-5839.65
21,24,20,1000,0.2687,-6564.16
21,24,21,1000,0.2297,-8513.07
21,24,22,1000,0.1914,-10428.87
21,24,23,1000,0.161,-11950.53
21,24,24,1000,0.1583,-12087.18
22,0,0,1000,0.1291,-13546.55
22,0,1,1000,0.1512,-12441.61
22,0,2,1000,0.1572,-12141.86
22,0,3,1000,0.1688,-11559.53
22,0,4,1000,0.1977,-10113.29
22,0,5,1000,0.2243,-8784.31
22,0,6,1000,0.2203,-8985.17
22,0,7,1000,0.2142,-9292.18
22,0,8,1000,0.235,-8247.95
22,0,9,1000,0.2535,-7322.98
22,0,10,1000,0.2499,-7504.36
22,0,11,1000,0.2726,-6369.42
22,0,12,1000,0.2791,-6046.03
22,0,13,1000,0.2497,-7514.63
22,0,14,1000,0.2175,-9124.9
22,0,15,1000,0.2355,-8227.41
22,0,16,1000,0.2575,-7124.72
22,0,17,1000,0.2426,-7872.3
22,0,18,1000,0.2162,-9192.31
22,0,19,1000,0.2227,-8867.33
22,0,20,1000,0.2362,-8190.46
22,0,21,1000,0.2115,-9423.64
22,0,22,1000,0.1722,-11390.98
22,0,23,1000,0.1372,-13139.43
22,0,24,1000,0.127,-13649.38
22,1,0,1000,0.1531,-12345.14
22,1,1,1000,0.1746,-11269.32
22,1,2,1000,0.1696,-11517.51
22,1,3,1000,0.1773,-11135.19
22,1,4,1000,0.2098,-9508.6
22,1,5,1000,0.2439,-7806.11
22,1,6,1000,0.2495,-7523.85
22,1,7,1000,0.2535,-7322.97
22,1,8,1000,0.2891,-5546.28
22,1,9,1000,0.3136,-4319.18
22,1,10,1000,0.308,-4597.86
22,1,11,1000,0.3158,-4209.96
22,1,12,1000,0.3168,-4157.92
22,1,13,1000,0.295,-5250.22
22,1,14,1000,0.27,-6499.5
22,1,15,1000,0.2847,-5767.0
22,1,16,1000,0.3017,-4917.04
22,1,17,1000,0.2885,-5574.46
22,1,18,1000,0.2611,-6942.92
22,1,19,1000,0.2579,-7103.22
22,1,20,1000,0.2599,-7005.58
22,1,21,1000,0.2323,-8385.8
22,1,22,1000,0.1945,-10275.49
22,1,23,1000,0.161,-11950.65
22,1,24,1000,0.1505,-12473.97
22,2,0,1000,0.1699,-11503.23
22,2,1,1000,0.1951,-10245.19
22,2,2,1000,0.1982,-10088.22
22,2,3,1000,0.215,-9248.88
22,2,4,1000,0.2467,-7662.94
22,2,5,1000,0.2641,-6794.04
22,2,6,1000,0.2804,-5979.35
22,2,7,1000,0.3123,-4385.31
22,2,8,1000,0.3521,-2396.0
22,2,9,1000,0.36,-1998.64
22,2,10,1000,0.3476,-2620.42
22,2,11,1000,0.3226,-3869.06
22,2,12,1000,0.3275,-3626.13
22,2,13,1000,0.3411,-2946.21
22,2,14,1000,0.3314,-3431.59
22,2,15,1000,0.3087,-4563.37
22,2,16,1000,0.3027,-4866.64
22,2,17,1000,0.3154,-4232.19
22,2,18,1000,0.3111,-4445.98
22,2,19,1000,0.2793,-6036.2
22,2,20,1000,0.2525,-7373.19
22,2,21,1000,0.2418,-7911.85
22,2,22,1000,0.2251,-8745.71
22,2,23,1000,0.1961,-10193.64
22,2,24,1000,0.1683,-11585.67
22,3,0,1000,0.1735,-11324.87
22,3,1,1000,0.2014,-9928.04
22,3,2,1000,0.2107,-9466.22
22,3,3,1000,0.2337,-8313.28
22,3,4,1000,0.2656,-6720.13
22,3,5,1000,0.2726,-6370.73
22,3,6,1000,0.294,-5299.74
22,3,7,1000,0.3411,-2943.73
22,3,8,1000,0.3772,-1140.78
22,3,9,1000,0.3696,-1521.83
22,3,10,1000,0.3538,-2311.36
22,3,11,1000,0.3283,-3584.62
22,3,12,1000,0.3538,-2309.81
22,3,13,1000,0.3904,-480.78
22,3,14,1000,0.3982,-89.76
22,3,15,1000,0.363,-1848.53
22,3,16,1000,0.3432,-2842.15
22,3,17,1000,0.3556,-2222.34
22,3,18,1000,0.3445,-2773.59
22,3,19,1000,0.2921,-5394.24
22,3,20,1000,0.247,-7650.87
22,3,21,1000,0.243,-7849.02
22,3,22,1000,0.2374,-8130.31
22,3,23,1000,0.2162,-9191.94
22,3,24,1000,0.1895,-10522.64
22,4,0,1000,0.1827,-10864.68
22,4,1,1000,0.2116,-9420.98
22,4,2,1000,0.2189,-9052.7
22,4,3,1000,0.2401,-7996.95
22,4,4,1000,0.2702,-6490.08
22,4,5,1000,0.2735,-6327.22
22,4,6,1000,0.2953,-5236.83
22,4,7,1000,0.3439,-2806.29
22,4,8,1000,0.3763,-1183.5
22,4,9,1000,0.3684,-1581.15
22,4,10,1000,0.3605,-1974.28
22,4,11,1000,0.3624,-1878.66
22,4,12,1000,0.4047,234.71
22,4,13,1000,0.4396,1978.49
22,4,14,1000,0.4705,3525.85
22,4,15,1000,0.4606,3032.16
22,4,16,1000,0.4352,1759.24
22,4,17,1000,0.4074,367.73
22,4,18,1000,0.3574,-2130.91
22,4,19,1000,0.3043,-4784.93
22,4,20,1000,0.2644,-6777.88
22,4,21,1000,0.2568,-7157.93
22,4,22,1000,0.2451,-7744.13
22,4,23,1000,0.2295,-8525.37
22,4,24,1000,0.2182,-9090.77
22,5,0,1000,0.2066,-9669.33
22,5,1,1000,0.2401,-7994.01
22,5,2,1000,0.2611,-6946.04
22,5,3,1000,0.2822,-5887.91
22,5,4,1000,0.3002,-4989.05
22,5,5,1000,0.29,-5498.81
22,5,6,1000,0.3111,-4444.11
22,5,7,1000,0.3559,-2206.44
22,5,8,1000,0.3746,-1270.75
22,5,9,1000,0.381,-951.14
22,5,10,1000,0.4074,368.62
22,5,11,1000,0.448,2401.1
22,5,12,1000,0.4673,3364.94
22,5,13,1000,0.4664,3322.06
22,5,14,1000,0.5104,5518.25
22,5,15,1000,0.5363,6814.53
22,5,16,1000,0.4969,4843.43
22,5,17,1000,0.4071,354.7
22,5,18,1000,0.3395,-3025.11
22,5,19,1000,0.3266,-3668.97
22,5,20,1000,0.3298,-3511.69
22,5,21,1000,0.314,-4299.18
22,5,22,1000,0.2754,-6230.68
22,5,23,1000,0.2499,-7503.47
22,5,24,1000,0.2391,-8045.32
22,6,0,1000,0.2196,-9020.74
22,6,1,1000,0.2562,-7188.23
22,6,2,1000,0.2859,-5704.5
22,6,3,1000,0.3069,-4654.82
22,6,4,1000,0.3231,-3847.41
22,6,5,1000,0.3318,-3409.46
22,6,6,1000,0.3731,-1347.01
22,6,7,1000,0.4208,1039.22
22,6,8,1000,0.4367,1833.79
22,6,9,1000,0.4584,2919.63
22,6,10,1000,0.5091,5454.43
22,6,11,1000,0.5536,7678.82
22,6,12,1000,0.534,6700.76
22,6,13,1000,0.5035,5174.14
22,6,14,1000,0.5192,5958.6
22,6,15,1000,0.5298,6490.4
22,6,16,1000,0.479,3950.7
22,6,17,1000,0.3937,-313.56
22,6,18,1000,0.3739,-1306.06
22,6,19,1000,0.3951,-242.76
22,6,20,1000,0.4101,504.84
22,6,21,1000,0.3639,-1802.78
22,6,22,1000,0.3005,-4974.13
22,6,23,1000,0.2642,-6791.68
22,6,24,1000,0.2466,-7672.15
22,7,0,1000,0.2174,-9131.86
22,7,1,1000,0.2534,-7329.7
22,7,2,1000,0.2845,-5774.44
22,7,3,1000,0.3086,-4570.27
22,7,4,1000,0.3326,-3370.3
22,7,5,1000,0.3667,-1666.44
22,7,6,1000,0.4274,1370.22
22,7,7,1000,0.4822,4111.58
22,7,8,1000,0.5032,5160.72
22,7,9,1000,0.5323,6615.83
22,7,10,1000,0.5905,9523.14
22,7,11,1000,0.6288,11442.33
22,7,12,1000,0.602,10100.86
22,7,13,1000,0.5718,8591.89
22,7,14,1000,0.5492,7458.56
22,7,15,1000,0.5144,5719.46
22,7,16,1000,0.4602,3010.9
22,7,17,1000,0.4188,940.52
22,7,18,1000,0.4521,2607.38
22,7,19,1000,0.4749,3745.4
22,7,20,1000,0.4617,3083.37
22,7,21,1000,0.3798,-1011.2
22,7,22,1000,0.3087,-4565.56
22,7,23,1000,0.2712,-6440.25
22,7,24,1000,0.2528,-7357.64
22,8,0,1000,0.2232,-8841.69
22,8,1,1000,0.2547,-7262.64
22,8,2,1000,0.3019,-4907.15
22,8,3,1000,0.3515,-2424.28
22,8,4,1000,0.3867,-664.46
22,8,5,1000,0.3978,-109.97
22,8,6,1000,0.4379,1893.02
22,8,7,1000,0.4937,4686.32
22,8,8,1000,0.5094,5467.82
22,8,9,1000,0.5466,7327.86
22,8,10,1000,0.6182,10910.95
22,8,11,1000,0.6547,12734.17
22,8,12,1000,0.6517,12582.71
22,8,13,1000,0.6603,13014.04
22,8,14,1000,0.6123,10615.54
22,8,15,1000,0.5248,6237.51
22,8,16,1000,0.4807,4033.95
22,8,17,1000,0.4864,4320.92
22,8,18,1000,0.5326,6631.84
22,8,19,1000,0.5257,6285.0
22,8,20,1000,0.473,3648.28
22,8,21,1000,0.3861,-697.3
22,8,22,1000,0.333,-3352.33
22,8,23,1000,0.2881,-5594.3
22,8,24,1000,0.2496,-7519.39
22,9,0,1000,0.2427,-7863.35
22,9,1,1000,0.2671,-6645.85
22,9,2,1000,0.3096,-4519.51
22,9,3,1000,0.3697,-1514.23
22,9,4,1000,0.4156,779.23
22,9,5,1000,0.4212,1059.34
22,9,6,1000,0.4536,2679.0
22,9,7,1000,0.51,5498.04
22,9,8,1000,0.5141,5704.26
22,9,9,1000,0.5522,7609.04
22,9,10,1000,0.6319,11596.89
22,9,11,1000,0.6423,12117.49
22,9,12,1000,0.6362,11812.46
22,9,13,1000,0.6801,14003.21
22,9,14,1000,0.674,13701.12
22,9,15,1000,0.6094,10469.95
22,9,16,1000,0.5754,8768.81
22,9,17,1000,0.5548,7738.18
22,9,18,1000,0.5325,6626.26
22,9,19,1000,0.4938,4688.77
22,9,20,1000,0.4373,1864.64
22,9,21,1000,0.3851,-742.71
22,9,22,1000,0.3548,-2259.27
22,9,23,1000,0.306,-4700.13
22,9,24,1000,0.2555,-7226.26
22,10,0,1000,0.2555,-7223.17
22,10,1,1000,0.2768,-6159.06
22,10,2,1000,0.2998,-5009.22
22,10,3,1000,0.3487,-2562.74
22,10,4,1000,0.4037,187.07
22,10,5,1000,0.4499,2497.17
22,10,6,1000,0.5079,5393.15
22,10,7,1000,0.5654,8271.68
22,10,8,1000,0.5667,8333.4
22,10,9,1000,0.6046,10229.0
22,10,10,1000,0.6821,14103.55
22,10,11,1000,0.6567,12835.73
22,10,12,1000,0.6193,10963.26
22,10,13,1000,0.6664,13319.8
22,10,14,1000,0.7062,15311.39
22,10,15,1000,0.6855,14272.55
22,10,16,1000,0.6491,12452.64
22,10,17,1000,0.5883,9416.9
22,10,18,1000,0.5189,5944.32
22,10,19,1000,0.4721,3605.96
22,10,20,1000,0.4208,1040.14
22,10,21,1000,0.3787,-1066.2
22,10,22,1000,0.3516,-2418.88
22,10,23,1000,0.3097,-4515.27
22,10,24,1000,0.2715,-6426.98
22,11,0,1000,0.2661,-6696.97
22,11,1,1000,0.3053,-4737.39
22,11,2,1000,0.3331,-3345.84
22,11,3,1000,0.3784,-1077.92
22,11,4,1000,0.4463,2316.74
22,11,5,1000,0.5146,5732.49
22,11,6,1000,0.5537,7683.37
22,11,7,1000,0.5808,9038.21
22,11,8,1000,0.5976,9881.0
22,11,9,1000,0.6499,12496.94
22,11,10,1000,0.7,14999.25
22,11,11,1000,0.6766,13832.18
22,11,12,1000,0.6595,12975.44
22,11,13,1000,0.7011,15053.39
22,11,14,1000,0.7669,18345.38
22,11,15,1000,0.7621,18107.32
22,11,16,1000,0.7025,15124.36
22,11,17,1000,0.627,11349.4
22,11,18,1000,0.5624,8122.15
22,11,19,1000,0.5111,5556.74
22,11,20,1000,0.4342,1709.25
22,11,21,1000,0.362,-1900.18
22,11,22,1000,0.331,-3450.9
22,11,23,1000,0.3095,-4523.26
22,11,24,1000,0.3013,-4934.01
22,12,0,1000,0.267,-6649.42
22,12,1,1000,0.3221,-3893.98
22,12,2,1000,0.3553,-2235.26
22,12,3,1000,0.3971,-143.19
22,12,4,1000,0.4706,3531.73
22,12,5,1000,0.5357,6786.33
22,12,6,1000,0.5393,6965.71
22,12,7,1000,0.5353,6766.02
22,12,8,1000,0.579,8948.35
22,12,9,1000,0.6542,12709.15
22,12,10,1000,0.6792,13958.15
22,12,11,1000,0.6794,13968.43
22,12,12,1000,0.702,15097.69
22,12,13,1000,0.7357,16786.99
22,12,14,1000,0.779,18950.32
22,12,15,1000,0.741,17050.56
22,12,16,1000,0.6597,12985.78
22,12,17,1000,0.6036,10182.22
22,12,18,1000,0.5833,9163.36
22,12,19,1000,0.5357,6784.8
22,12,20,1000,0.4574,2868.06
22,12,21,1000,0.3895,-523.6
22,12,22,1000,0.3579,-2106.43
22,12,23,1000,0.3284,-3580.48
22,12,24,1000,0.3021,-4893.99
22,13,0,1000,0.2641,-6795.76
22,13,1,1000,0.3133,-4337.21
22,13,2,1000,0.325,-3748.28
22,13,3,1000,0.353,-2348.97
22,13,4,1000,0.426,1299.77
22,13,5,1000,0.5035,5173.79
22,13,6,1000,0.5127,5634.85
22,13,7,1000,0.5068,5339.6
22,13,8,1000,0.5613,8067.03
22,13,9,1000,0.6465,12326.56
22,13,10,1000,0.6695,13476.49
22,13,11,1000,0.6559,12795.65
22,13,12,1000,0.666,13300.61
22,13,13,1000,0.6977,14885.16
22,13,14,1000,0.7283,16414.7
22,13,15,1000,0.6773,13864.76
22,13,16,1000,0.5968,9841.43
22,13,17,1000,0.5465,7327.28
22,13,18,1000,0.5344,6722.14
22,13,19,1000,0.493,4648.31
22,13,20,1000,0.4477,2386.41
22,13,21,1000,0.4241,1204.01
22,13,22,1000,0.3971,-146.6
22,13,23,1000,0.3439,-2805.47
22,13,24,1000,0.2788,-6057.59
22,14,0,1000,0.2642,-6791.88
22,14,1,1000,0.2992,-5039.08
22,14,2,1000,0.2861,-5697.2
22,14,3,1000,0.3062,-4688.55
22,14,4,1000,0.3817,-915.29
22,14,5,1000,0.4687,3436.17
22,14,6,1000,0.4901,4507.45
22,14,7,1000,0.4912,4560.21
22,14,8,1000,0.5408,7039.6
22,14,9,1000,0.6347,11734.89
22,14,10,1000,0.6765,13826.69
22,14,11,1000,0.6309,11546.36
22,14,12,1000,0.5969,9842.93
22,14,13,1000,0.6307,11534.36
22,14,14,1000,0.6498,12492.15
22,14,15,1000,0.5928,9641.21
22,14,16,1000,0.5282,6410.14
22,14,17,1000,0.5026,5130.43
22,14,18,1000,0.5207,6033.88
22,14,19,1000,0.4993,4963.24
22,14,20,1000,0.4677,3384.61
22,14,21,1000,0.4233,1164.9
22,14,22,1000,0.3714,-1430.38
22,14,23,1000,0.3125,-4372.52
22,14,24,1000,0.2584,-7078.25
22,15,0,1000,0.2603,-6986.33
22,15,1,1000,0.2917,-5412.6
22,15,2,1000,0.2937,-5314.47
22,15,3,1000,0.332,-3402.42
22,15,4,1000,0.41,497.58
22,15,5,1000,0.4781,3905.44
22,15,6,1000,0.4942,4710.01
22,15,7,1000,0.5006,5028.1
22,15,8,1000,0.5197,5983.82
22,15,9,1000,0.6013,10065.99
22,15,10,1000,0.6673,13363.01
22,15,11,1000,0.6422,12108.4
22,15,12,1000,0.612,10598.44
22,15,13,1000,0.6519,12594.16
22,15,14,1000,0.6659,13296.65
22,15,15,1000,0.6096,10478.8
22,15,16,1000,0.5574,7870.72
22,15,17,1000,0.5217,6087.13
22,15,18,1000,0.5277,6384.19
22,15,19,1000,0.5194,5968.5
22,15,20,1000,0.4945,4724.62
22,15,21,1000,0.4168,839.1
22,15,22,1000,0.3366,-3170.51
22,15,23,1000,0.2868,-5659.33
22,15,24,1000,0.2717,-6413.85
22,16,0,1000,0.2473,-7635.69
22,16,1,1000,0.2834,-5830.07
22,16,2,1000,0.3098,-4507.54
22,16,3,1000,0.3626,-1870.05
22,16,4,1000,0.4369,1845.84
22,16,5,1000,0.4832,4160.3
22,16,6,1000,0.4867,4333.02
22,16,7,1000,0.4909,4545.05
22,16,8,1000,0.4911,4556.05
22,16,9,1000,0.555,7750.67
22,16,10,1000,0.6227,11136.74
22,16,11,1000,0.64,12000.04
22,16,12,1000,0.6487,12434.03
22,16,13,1000,0.6901,14505.65
22,16,14,1000,0.7032,15159.69
22,16,15,1000,0.6486,12432.09
22,16,16,1000,0.5962,9808.9
22,16,17,1000,0.5251,6255.04
22,16,18,1000,0.4857,4286.24
22,16,19,1000,0.4742,3708.56
22,16,20,1000,0.4749,3744.37
22,16,21,1000,0.432,1602.46
22,16,22,1000,0.3577,-2112.57
22,16,23,1000,0.3038,-4811.63
22,16,24,1000,0.2825,-5875.25
22,17,0,1000,0.2233,-8837.48
22,17,1,1000,0.2657,-6714.33
22,17,2,1000,0.3235,-3825.14
22,17,3,1000,0.3843,-783.47
22,17,4,1000,0.4392,1958.06
22,17,5,1000,0.4495,2474.93
22,17,6,1000,0.4366,1829.9
22,17,7,1000,0.4446,2231.9
22,17,8,1000,0.4696,3480.77
22,17,9,1000,0.5293,6464.89
22,17,10,1000,0.572,8599.14
22,17,11,1000,0.5899,9493.14
22,17,12,1000,0.6126,10631.94
22,17,13,1000,0.6485,12422.79
22,17,14,1000,0.6815,14073.97
22,17,15,1000,0.6469,12343.63
22,17,16,1000,0.5868,9342.45
22,17,17,1000,0.5135,5677.24
22,17,18,1000,0.461,3051.83
22,17,19,1000,0.4273,1363.9
22,17,20,1000,0.4034,169.95
22,17,21,1000,0.3799,-1003.22
22,17,22,1000,0.342,-2901.28
22,17,23,1000,0.3095,-4523.42
22,17,24,1000,0.2866,-5669.24
22,18,0,1000,0.215,-9248.03
22,18,1,1000,0.2537,-7313.22
22,18,2,1000,0.3038,-4809.06
22,18,3,1000,0.3464,-2679.28
22,18,4,1000,0.3827,-864.11
22,18,5,1000,0.398,-98.68
22,18,6,1000,0.3988,-58.34
22,18,7,1000,0.4133,664.09
22,18,8,1000,0.4649,3243.09
22,18,9,1000,0.5167,5832.88
22,18,10,1000,0.5266,6329.33
22,18,11,1000,0.5176,5880.58
22,18,12,1000,0.5317,6582.97
22,18,13,1000,0.5578,7892.33
22,18,14,1000,0.6004,10020.91
22,18,15,1000,0.5748,8739.38
22,18,16,1000,0.508,5397.94
22,18,17,1000,0.477,3847.89
22,18,18,1000,0.4637,3183.31
22,18,19,1000,0.4086,430.72
22,18,20,1000,0.3324,-3378.07
22,18,21,1000,0.3021,-4896.5
22,18,22,1000,0.3038,-4809.23
22,18,23,1000,0.2971,-5142.81
22,18,24,1000,0.2682,-6589.67
22,19,0,1000,0.219,-9051.82
22,19,1,1000,0.249,-7550.18
22,19,2,1000,0.2711,-6446.62
22,19,3,1000,0.2939,-5303.73
22,19,4,1000,0.3296,-3518.15
22,19,5,1000,0.3769,-1156.93
22,19,6,1000,0.4017,86.52
22,19,7,1000,0.4146,729.28
22,19,8,1000,0.4457,2286.37
22,19,9,1000,0.4755,3773.77
22,19,10,1000,0.4799,3993.85
22,19,11,1000,0.4819,4093.49
22,19,12,1000,0.5071,5356.11
22,19,13,1000,0.5297,6486.95
22,19,14,1000,0.5551,7754.85
22,19,15,1000,0.5161,5807.08
22,19,16,1000,0.4521,2607.49
22,19,17,1000,0.4356,1782.36
22,19,18,1000,0.4365,1823.14
22,19,19,1000,0.3835,-824.18
22,19,20,1000,0.3128,-4362.16
22,19,21,1000,0.296,-5197.97
22,19,22,1000,0.3054,-4732.04
22,19,23,1000,0.292,-5401.42
22,19,24,1000,0.2442,-7788.38
22,20,0,1000,0.2041,-9796.97
22,20,1,1000,0.2293,-8535.45
22,20,2,1000,0.2458,-7710.52
22,20,3,1000,0.2646,-6768.7
22,20,4,1000,0.3014,-4930.04
22,20,5,1000,0.3706,-1470.03
22,20,6,1000,0.4163,813.7
22,20,7,1000,0.4316,1581.38
22,20,8,1000,0.4353,1765.78
22,20,9,1000,0.4397,1986.08
22,20,10,1000,0.4471,2355.5
22,20,11,1000,0.4729,3646.53
22,20,12,1000,0.5108,5540.04
22,20,13,1000,0.5253,6264.33
22,20,14,1000,0.5331,6657.31
22,20,15,1000,0.4916,4582.24
22,20,16,1000,0.4368,1839.16
22,20,17,1000,0.4185,926.57
22,20,18,1000,0.4147,735.73
22,20,19,1000,0.3694,-1531.59
22,20,20,1000,0.3115,-4426.91
22,20,21,1000,0.2935,-5324.38
22,20,22,1000,0.293,-5350.12
22,20,23,1000,0.2657,-6715.99
22,20,24,1000,0.2097,-9513.5
22,21,0,1000,0.1791,-11046.77
22,21,1,1000,0.2033,-9837.25
22,21,2,1000,0.2316,-8419.42
22,21,3,1000,0.257,-7152.2
22,21,4,1000,0.2862,-5688.24
22,21,5,1000,0.3337,-3314.09
22,21,6,1000,0.3724,-1381.25
22,21,7,1000,0.3939,-306.89
22,21,8,1000,0.3996,-19.8
22,21,9,1000,0.4012,60.33
22,21,10,1000,0.4107,534.52
22,21,11,1000,0.4362,1811.48
22,21,12,1000,0.461,3048.17
22,21,13,1000,0.4637,3185.4
22,21,14,1000,0.4695,3475.16
22,21,15,1000,0.4472,2361.31
22,21,16,1000,0.4066,330.45
22,21,17,1000,0.3878,-610.13
22,21,18,1000,0.3804,-977.88
22,21,19,1000,0.3454,-2730.89
22,21,20,1000,0.2991,-5042.6
22,21,21,1000,0.2709,-6455.29
22,21,22,1000,0.2558,-7207.65
22,21,23,1000,0.2247,-8764.21
22,21,24,1000,0.1867,-10665.8
22,22,0,1000,0.1744,-11281.44
22,22,1,1000,0.1944,-10279.33
22,22,2,1000,0.2132,-9339.32
22,22,3,1000,0.2323,-8382.67
22,22,4,1000,0.2534,-7332.5
22,22,5,1000,0.2762,-6188.48
22,22,6,1000,0.2985,-5074.66
22,22,7,1000,0.3188,-4057.98
22,22,8,1000,0.3369,-3154.24
22,22,9,1000,0.3476,-2620.94
22,22,10,1000,0.3549,-2257.5
22,22,11,1000,0.3659,-1706.85
22,22,12,1000,0.3748,-1262.4
22,22,13,1000,0.3742,-1287.88
22,22,14,1000,0.3817,-913.85
22,22,15,1000,0.3685,-1575.1
22,22,16,1000,0.3361,-3194.71
22,22,17,1000,0.3244,-3779.69
22,22,18,1000,0.3239,-3804.69
22,22,19,1000,0.2966,-5170.25
22,22,20,1000,0.2665,-6676.35
22,22,21,1000,0.2526,-7367.8
22,22,22,1000,0.2387,-8064.11
22,22,23,1000,0.2112,-9441.27
22,22,24,1000,0.1841,-10794.37
22,23,0,1000,0.1742,-11291.13
22,23,1,1000,0.1921,-10395.22
22,23,2,1000,0.2016,-9922.42
22,23,3,1000,0.2161,-9193.16
22,23,4,1000,0.2346,-8267.65
22,23,5,1000,0.2406,-7968.7
22,23,6,1000,0.2445,-7772.52
22,23,7,1000,0.2577,-7113.06
22,23,8,1000,0.2872,-5638.47
22,23,9,1000,0.3152,-4241.13
22,23,10,1000,0.3234,-3829.45
22,23,11,1000,0.3071,-4643.95
22,23,12,1000,0.2898,-5510.25
22,23,13,1000,0.2914,-5432.14
22,23,14,1000,0.3145,-4274.09
22,23,15,1000,0.3175,-4126.66
22,23,16,1000,0.2903,-5485.35
22,23,17,1000,0.2797,-6012.51
22,23,18,1000,0.2859,-5703.63
22,23,19,1000,0.2698,-6511.16
22,23,20,1000,0.2553,-7237.34
22,23,21,1000,0.2457,-7716.12
22,23,22,1000,0.2254,-8730.42
22,23,23,1000,0.1974,-10129.62
22,23,24,1000,0.1806,-10972.03
22,24,0,1000,0.1567,-12164.08
22,24,1,1000,0.1759,-11206.82
22,24,2,1000,0.1877,-10614.95
22,24,3,1000,0.2053,-9734.74
22,24,4,1000,0.229,-8551.9
22,24,5,1000,0.2373,-8133.03
22,24,6,1000,0.2314,-8430.45
22,24,7,1000,0.2323,-8385.85
22,24,8,1000,0.2548,-7259.81
22,24,9,1000,0.2924,-5381.78
22,24,10,1000,0.3077,-4616.05
22,24,11,1000,0.2834,-5828.53
22,24,12,1000,0.2564,-7178.75
22,24,13,1000,0.2631,-6844.97
22,24,14,1000,0.2955,-5226.83
22,24,15,1000,0.304,-4799.83
22,24,16,1000,0.2784,-6080.19
22,24,17,1000,0.2565,-7176.22
22,24,18,1000,0.2597,-7012.62
22,24,19,1000,0.258,-7102.25
22,24,20,1000,0.257,-7148.89
22,24,21,1000,0.2348,-8258.18
22,24,22,1000,0.1976,-10117.81
22,24,23,1000,0.1628,-11859.05
22,24,24,1000,0.1553,-12234.89
23,0,0,1000,0.1158,-14207.84
23,0,1,1000,0.1333,-13333.41
